alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1739742160.9412,transparent,6551.5303209995,1710700736.5001,"AS23969 TOT Public Company Limited",TOT-NET,"Chon Buri",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.3626,100.9843,false,"TOT Public Company Limited",true,"Chon Buri",success,Asia/Bangkok,20150,1739513630,1739742160.9412,8080,http,http://180.180.123.40:8080,false,568.63617897034,13738,376969,3.5161898814201,180.180.123.40
true,1739742160.8872,transparent,6700.6671016814,1728941862.6655,"AS27932 Redes y Telecomunicaciones","Redes y Telecomunicaciones","San Pedro Sula","North America",NA,Honduras,HN,,false,"Redes y Telecomunicaciones",15.5039,-88.0139,false,"Redes y Telecomunicaciones",true,"Cortés Department",success,America/Tegucigalpa,,1739317314,1739742160.8872,999,http,http://181.79.234.90:999,false,5114.245891571,30117,123176,19.646689672718,181.79.234.90
true,1739742160.8317,transparent,5349.527349472,1739699510.26,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,Lahug,Asia,AS,Philippines,PH,,false,"Globe Telecom",10.3387,123.8998,true,,false,"Central Visayas",success,Asia/Manila,6000,1739705506,1739742160.8317,8082,http,http://180.190.188.183:8082,false,6134.7153186798,75,488,13.321492007105,180.190.188.183
true,1739742160.7648,transparent,6021.2040469404,1710585452.7338,"AS3255 State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic and Research Network"" of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet)",UARNET-AS,Lviv,Europe,EU,Ukraine,UA,,false,"State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic an",49.8397,24.0297,true,"RadioService Ltd",false,Lviv,success,Europe/Kiev,79010,1739317286,1739742160.7648,6868,http,http://194.44.36.114:6868,false,3187.8252029419,38559,425086,8.3164921437738,194.44.36.114
true,1739741893.8651,elite,2756.4400618589,1731428568.391,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1739333532,1739742160.6344,8089,http,http://27.189.135.214:8089,false,880.47695159912,790,69909,1.1174132590277,27.189.135.214
true,1739742160.59,elite,4796.1949360137,1739018046.6797,"AS16276 OVH SAS",OVH,London,Europe,EU,"United Kingdom",GB,,true,"OVH SAS",51.5081,-0.1278,false,"OVH GmbH",true,England,success,Europe/London,EC1N,1739684267,1739742160.59,10966,socks4,socks4://51.89.21.99:10966,true,3487.0457649231,1020,9738,9.4813162297825,51.89.21.99
true,1739742160.2712,anonymous,9697.1349657751,1737422893.4103,"AS58477 Argon Data Communication",ARGON-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,true,ARGON,-6.19445,106.823,false,,true,Jakarta,success,Asia/Jakarta,,1739317501,1739742160.2712,3125,http,http://45.64.96.203:3125,false,7414.1061306,409,23717,1.6952665174501,45.64.96.203
true,1739742160.2615,transparent,6944.4755870897,1710543341.7175,"AS267252 NETS TELECOMUNICACOES LTDA","NETS TELECOMUNICACOES LTDA",Planalto,"South America",SA,Brazil,BR,,false,"Nets Telecomunicacoes Ltda",-21.0041,-49.9397,false,"Aracatuba Internet Ltda",true,"São Paulo",success,America/Sao_Paulo,15260,1739317361,1739742160.2615,9292,http,http://45.232.79.0:9292,false,11123.280763626,29288,435392,6.302832056469,45.232.79.0
true,1739742160.2105,transparent,5912.4676670849,1737165708.9006,"AS271988 ISRAEL DE LOS SANTOS WIFI SRL","ISRAEL DE LOS SANTOS WIFI SRL","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"Israel De Los Santos Wifi SRL",19.451,-70.6894,true,"Israel De Los Santos Wifi SRL",true,"Santiago Province",success,America/Santo_Domingo,51000,1739585286,1739742160.2105,999,http,http://38.50.166.179:999,false,11005.735397339,2716,30533,8.1686667268189,38.50.166.179
true,1739742160.1735,elite,11134.324969917,1727897535.4844,"AS7018 AT&T Services, Inc.",ATT-INTERNET4,Northbrook,"North America",NA,"United States",US,,false,"AT&T Services, Inc.",42.1454,-87.8604,false,"CABLE & FIBERLINK",true,Illinois,success,America/Chicago,60062,1739388715,1739742160.1735,5411,socks4,socks4://202.165.72.245:5411,true,11097.555875778,203,37781,0.53443555181129,202.165.72.245
true,1739742159.9089,elite,2749.9689668568,1733008346.2729,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1739317480,1739742159.9089,8089,http,http://27.189.133.14:8089,false,12100.502967834,591,55764,1.0487090763907,27.189.133.14
true,1739742159.787,elite,3422.1568107605,1739742159.787,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1739742173,1739742159.787,12547,http,http://67.43.236.18:12547,false,3422.1568107605,1,0,100,67.43.236.18
true,1739742159.7541,transparent,6614.4240646693,1738858054.3842,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Chittagong,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",22.3919,91.8335,false,,false,Chittagong,success,Asia/Dhaka,4203,1739462921,1739742159.7541,38947,http,http://27.147.249.17:38947,false,1305.2470684052,692,8066,7.9013473395752,27.147.249.17
true,1739742159.6067,elite,2742.5031264623,1739691004.3536,"AS7552 Viettel Group",VIETEL-AS-AP,"Can Tho",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.0361,105.7941,false,VIETEL,false,"Can Tho",success,Asia/Ho_Chi_Minh,900000,1739725261,1739742159.6067,4007,http,http://171.246.69.216:4007,false,6988.2004261017,6,306,1.9230769230769,171.246.69.216
true,1739742159.3197,transparent,8218.8961816871,1739715000.4935,"AS30873 Public Telecommunication Corporation",PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,false,"Public Telecommunication Corporation",15.3522,44.2095,false,"AS30873 annoucement YemenNet",false,"Amanat Alasimah",success,Asia/Aden,,1739715005,1739742159.3197,8080,http,http://46.35.81.148:8080,false,6287.543296814,23,373,5.8080808080808,46.35.81.148
true,1739742159.2492,transparent,7371.0915243263,1736584928.7442,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",ARSAT,"Nueva Lehmann","South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-31.1338,-61.446,false,"Ruiz Sebastian Alejandro",true,"Santa Fe",success,America/Argentina/Cordoba,2305,1739611556,1739742159.2492,999,http,http://181.209.122.114:999,false,8178.9057254791,3483,38435,8.3090796316618,181.209.122.114
true,1739742155.0657,elite,3620.6121206284,1739715410.3528,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,"Viettel Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1739715412,1739742159.087,10031,http,http://116.108.1.126:10031,false,8791.7385101318,50,340,12.820512820513,116.108.1.126
true,1739742158.9932,transparent,5612.8608884833,1723451956.7057,"AS55836 Reliance Jio Infocomm Limited",RELIANCEJIO-IN,Kochi,Asia,AS,India,IN,,false,"Reliance Jio Infocomm Limited",9.9406,76.2653,true,"Reliance Jio Infocomm Limited",true,Kerala,success,Asia/Kolkata,682507,1739346796,1739742158.9932,80,http,http://115.241.225.42:80,false,4514.6396160126,3097,34935,8.1431426167438,115.241.225.42
true,1739742158.9113,transparent,6111.0398834998,1738402349.774,"AS152073 PT Media Balai Nusa",IDNIC-METAN-AS-ID,Tanjungbalai,Asia,AS,Indonesia,ID,,false,"PT Media Balai Nusa",2.9667,99.7979,false,"PT Media Balai Nusa",true,"North Sumatra",success,Asia/Jakarta,,1739614335,1739742158.9113,9870,http,http://160.19.16.29:9870,false,7656.1467647552,872,14361,5.724414100965,160.19.16.29
true,1739742150.6195,transparent,6685.1975482483,1710553138.0173,"AS3786 LG DACOM Corporation",LGDACOM,Yongsan-dong,Asia,AS,"South Korea",KR,Seocho-daero,false,"LG DACOM KIDC",37.491,127.005,false,urisystem,true,Seoul,success,Asia/Seoul,06596,1739317356,1739742158.5072,443,http,http://211.234.125.3:443,false,8916.7902469635,69446,389883,15.119010556703,211.234.125.3
true,1739742158.4607,transparent,5804.5657925084,1721991486.0149,"AS55685 PT Jala Lintas Media",JLM-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,false,"PT. Jala Lintas Media",-6.46016,106.856,false,,true,"West Java",success,Asia/Jakarta,,1739319343,1739742158.4607,3128,http,http://119.18.154.201:3128,false,1991.7020797729,4155,37731,9.919782266151,119.18.154.201
true,1739742158.2897,elite,3346.135226163,1739714347.8297,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1739714353,1739742158.2897,22065,http,http://72.10.160.90:22065,false,1016.7634487152,11,264,4,72.10.160.90
true,1739741643.0619,elite,205.36021082833,1739086312.7545,"AS6724 Strato GmbH",STRATO,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"Strato AG",52.5234,13.3224,false,"Strato AG",false,"Land Berlin",success,Europe/Berlin,10587,1739691127,1739742158.2652,8888,http,http://81.169.213.169:8888,false,56.906700134277,7208,2450,74.632429074343,81.169.213.169
true,1739742158.2502,transparent,7744.9328202037,1739059823.5896,"AS19332 COORDINADORA DE CARRIER'S, S.A. DE C.V.","COORDINADORA DE CARRIERS, S.A. DE C.V.","La Barca","North America",NA,Mexico,MX,,false,"Marcatel Com, S.A. de C.V.",20.4025,-102.4182,false,"COORDINADORA DE CARRIER'S, S.A. DE C.V",false,Jalisco,success,America/Mexico_City,47925,1739664711,1739742158.2502,999,http,http://201.168.198.50:999,false,13154.318094254,2383,7657,23.735059760956,201.168.198.50
true,1739742157.9714,transparent,6257.2118881806,1714024869.4507,"AS27831 Colombia Móvil","Colombia Movil",Medellín,"South America",SA,Colombia,CO,,false,"Colombia Móvil",6.2529,-75.5646,false,"Colombia Móvil",true,Antioquia,success,America/Bogota,050034,1739474688,1739742157.9714,999,http,http://186.97.192.60:999,false,1828.396320343,34197,374445,8.3684496454109,186.97.192.60
true,1739742157.9364,transparent,6359.5627369471,1715932206.047,"AS136290 Country Online Services PVT LTD",COUNTRYONLINE-AS-IN,Hyderabad,Asia,AS,India,IN,,false,"Country Online Services PVT LTD",17.3843,78.4583,false,"Country Online Services PVT LTD",true,Telangana,success,Asia/Kolkata,500002,1739344982,1739742157.9364,83,http,http://103.48.68.67:83,false,1168.8034534454,23855,352735,6.3344751586606,103.48.68.67
true,1739742157.9033,transparent,6519.2301924935,1719101861.9963,"AS15924 Vodafone Net Iletisim Hizmetler AS",BORUSANTELEKOM-AS,Şişli,Asia,AS,Turkey,TR,,false,"Vodafone NET Iletisim Hizmetleri Anonim Sirketi",41.113,29.0245,false,"Borusan Telekom",true,Istanbul,success,Europe/Istanbul,34381,1739317461,1739742157.9033,5331,http,http://195.87.136.2:5331,false,8616.3127422333,28134,287230,8.9211197219721,195.87.136.2
true,1739742157.8468,transparent,6468.3200712722,1710564238.3154,"AS135375 Today Communication Co.,Ltd",TCC-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"Today Communication Co., Ltd",11.5448,104.8921,false,"Today Communication Co., Ltd",true,"Phnom Penh",success,Asia/Phnom_Penh,12308,1739317309,1739742157.8468,32650,http,http://203.95.198.29:32650,false,5842.5874710083,40403,408181,9.0067857970859,203.95.198.29
true,1739742157.8218,transparent,6811.4790377677,1734816006.7876,"AS265629 FIBERNET",FIBERNET,Sabanagrande,"South America",SA,Colombia,CO,,false,AGIS,4.67135,-74.1619,false,FiberComm,true,"Bogota D.C.",success,America/Bogota,110921,1739317267,1739742157.8218,8080,http,http://209.14.98.5:8080,false,2023.056268692,16462,50845,24.458080140253,209.14.98.5
true,1739742157.504,transparent,6072.8086511738,1710550158.8077,"AS20771 Caucasus Online Ltd.",CAUCASUS-CABLE-SYSTEM,Tbilisi,Asia,AS,Georgia,GE,,false,"Caucasus Online Ltd.",41.6959,44.832,false,Caucasus,true,Tbilisi,success,Asia/Tbilisi,,1739317328,1739742157.504,8080,http,http://85.117.56.151:8080,false,3068.6409473419,35427,428652,7.6338295850491,85.117.56.151
true,1739742157.4596,elite,2238.6940230462,1739561485.3699,"AS24400 Shanghai Mobile Communications Co.,Ltd.",CMNET-V4shanghai-AS-AP,Shanghai,Asia,AS,China,CN,,false,"China Mobile communications corporation",31.2222,121.4581,true,"China Mobile",false,Shanghai,success,Asia/Shanghai,,1739561488,1739742157.4596,9006,http,http://117.131.112.63:9006,false,2026.9231796265,1972,723,73.17254174397,117.131.112.63
true,1739742157.4231,elite,6457.1309491589,1710701271.2686,"AS15895 ""Kyivstar"" PJSC",KSNET-AS,Lviv,Europe,EU,Ukraine,UA,,false,"Kyivstar UA",49.8396,24.0297,false,"Kyivstar LLC",true,"Lvivska Oblast",success,Europe/Kiev,,1739317279,1739742157.4231,41209,http,http://188.163.170.130:41209,false,7261.2297534943,28040,419972,6.2587609260466,188.163.170.130
true,1739742157.3954,elite,6340.6114752729,1710543302.8172,"AS9498 BHARTI Airtel Ltd.",BBIL-AP,"New Delhi",Asia,AS,India,IN,,false,"Bharti Airtel Limited",28.6327,77.2198,false,"Bharti Airtel Limited",true,"National Capital Territory of Delhi",success,Asia/Kolkata,110020,1739573150,1739742157.3954,7999,http,http://122.185.198.242:7999,false,6003.2742023468,32222,379015,7.8353844620012,122.185.198.242
true,1739741958.5462,elite,1172.4801778793,1739646303.7655,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,"China Telecom",31.2222,121.4581,false,,false,Shanghai,success,Asia/Shanghai,,1739651792,1739742157.3869,2324,http,http://125.87.84.159:2324,false,1060.1978302002,10,895,1.1049723756906,125.87.84.159
true,1739729852.979,elite,875.15275365168,1732782764.9096,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.3193,114.169,false,"IPXO LLC, Zenlayer Inc, Delta Centric LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1739435976,1739742157.3286,8888,http,http://47.83.192.255:8888,false,537.31036186218,67851,28326,70.548052029071,47.83.192.255
true,1739742143.1775,anonymous,2657.2439836835,1730798488.8429,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1739317296,1739742156.9419,80,http,http://189.22.234.33:80,false,739.54558372498,61504,52357,54.016739708943,189.22.234.33
true,1739742156.8833,elite,7849.7138619423,1739593381.2883,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Ulyanovsk,Europe,EU,Russia,RU,,false,"PJSC Rostelecom",54.3354,48.3888,false,"Ulyanovsk Branch of Rostelecom",false,"Ulyanovsk Oblast",success,Europe/Ulyanovsk,432026,1739594098,1739742156.8833,7788,socks4,socks4://92.252.165.120:7788,true,10717.005968094,4,730,0.5449591280654,92.252.165.120
true,1739742156.8797,elite,10243.790173178,1719742805.9549,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1739321497,1739742156.8797,57745,socks4,socks4://212.83.143.147:57745,true,10699.126243591,407,74511,0.54326063162391,212.83.143.147
true,1739742156.6097,transparent,5677.3021204131,1738401200.8654,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,"Az Zāwīyah",Africa,AF,Libya,LY,,false,"Ozone aljadid telecom and technology LLC",32.7681,12.7288,false,"Ozon Aljadeed For Telecom and Technology LLC",true,"Az Zāwiyah",success,Africa/Tripoli,,1739611001,1739742156.6097,9999,http,http://102.223.159.7:9999,false,3095.3252315521,1401,13945,9.1294148312264,102.223.159.7
true,1739742128.1825,elite,2181.1974525452,1739706976.6013,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Chongqing,Asia,AS,China,CN,,false,"China Telecom",29.5657,106.551,false,,false,Chongqing,success,Asia/Shanghai,,1739728341,1739742156.5193,2324,http,http://125.87.81.0:2324,false,2563.2362365723,15,228,6.1728395061728,125.87.81.0
true,1739742156.1593,transparent,5348.9044599037,1736647701.3296,"AS140481 PT Tonggak Teknologi Netikom",T2NET-AS-ID,Sleman,Asia,AS,Indonesia,ID,,false,T2NET,-7.8035,110.3646,false,,true,Yogyakarta,success,Asia/Jakarta,55511,1739317335,1739742156.1593,89,http,http://103.154.77.64:89,false,1859.3175411224,4559,36394,11.132273581911,103.154.77.64
true,1739742156.0651,transparent,9866.0916037676,1739379939.999,,,Belgrade,Europe,EU,Serbia,RS,"New Belgrade",false,"TELEKOM SRBIJA a.d",44.8178,20.4124,false,"TELEKOM SRBIJA a.d",false,"Central Serbia",success,Europe/Belgrade,,1739380246,1739742156.0651,3128,http,http://178.250.136.36:3128,false,5566.7798519135,205,4740,4.1456016177958,178.250.136.36
true,1739742155.9754,transparent,7294.9096273313,1710562144.3465,"AS137376 PT Tele Net",TELE-NET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,Tele,-6.2026,106.825,false,,true,Jakarta,success,Asia/Jakarta,,1739317265,1739742155.9754,6969,http,http://103.118.127.218:6969,false,11153.759717941,22046,437065,4.8018888678337,103.118.127.218
true,1739617702.7715,elite,351.47620094483,1733271809.3185,"AS46997 Black Mesa Corporation",NATOLAB,"San Jose","North America",NA,"United States",US,,false,"Black Mesa Corporation",37.3388,-121.8916,false,"Aperture Science Limited",true,California,success,America/Los_Angeles,95141,1739327536,1739742155.909,80,http,http://103.152.112.120:80,false,306.34021759033,76562,474,99.384703255621,103.152.112.120
true,1739742155.8315,transparent,6115.7514387408,1721728170.4818,"AS270007 MORENO YANOC NEMIAS BERNARDO","MORENO YANOC NEMIAS BERNARDO",Lima,"South America",SA,Peru,PE,,false,"Moreno Yanoc Nemias Bernardo",-12.0432,-77.0282,false,"Moreno Yanoc Nemias Bernardo",false,"Lima Province",success,America/Lima,,1739561227,1739742155.8315,999,http,http://177.53.155.32:999,false,3057.6333999634,10761,235986,4.3611472479909,177.53.155.32
true,1739742155.7946,elite,6149.250940402,1730384857.0987,"AS46475 Limestone Networks, Inc.",LIMESTONENETWORKS,Dallas,"North America",NA,"United States",US,,true,"Limestone Networks, Inc.",32.7797,-96.8022,false,"Limestone Networks",true,Texas,success,America/Chicago,75270,1739457468,1739742155.7946,80,http,http://63.143.57.120:80,false,9372.4768161774,29938,103544,22.428492231162,63.143.57.120
true,1739741978.0647,elite,1442.6287153102,1710633754.0747,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3419,-121.9754,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95051,1739317281,1739742155.6536,8080,http,http://138.68.60.8:8080,false,1324.7208595276,111057,254330,30.394349005301,138.68.60.8
true,1739742155.5359,transparent,6113.4910630108,1735323118.2289,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"Biznet Networks",-6.2114,106.8446,false,"Yayasan Edukasi Karakter Bangsa",true,Jakarta,success,Asia/Jakarta,11730,1739557122,1739742155.5359,8080,http,http://112.78.131.2:8080,false,2241.171836853,3427,56917,5.6791064563171,112.78.131.2
true,1739733185.7031,elite,250.73851429729,1710559708.3421,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,Hetzner,true,Uusimaa,success,Europe/Helsinki,00201,1739317265,1739742155.4315,80,http,http://135.181.154.225:80,false,220.55196762085,402156,65138,86.060595684944,135.181.154.225
true,1739741988.3729,transparent,6533.2258927337,1735926294.1998,"AS25184 Afranet",AFRANET,Tehran,Asia,AS,Iran,IR,,true,Afranet,35.7219,51.3347,false,"NoAvaran Fanavazeh",true,Tehran,success,Asia/Tehran,,1739555872,1739742155.4301,80,http,http://79.175.189.50:80,false,754.18853759766,4228,42622,9.0245464247599,79.175.189.50
true,1739742155.2277,transparent,5234.7655201059,1738915967.8165,"AS210732 Alexandre Fernandes",KAMANET,Strasbourg,Europe,EU,France,FR,,false,Kamatari,48.5848,7.7419,false,,false,"Grand Est",success,Europe/Paris,67000,1739520850,1739742155.2277,8080,http,http://82.152.54.33:8080,false,6759.3224048615,951,11181,7.8387734915925,82.152.54.33
true,1739742155.2114,transparent,6418.6238621642,1726321521.1815,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Ketanggungan,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.9383,108.891,false,"PT Indo Telemedia Solusi",true,"Central Java",success,Asia/Jakarta,,1739628724,1739742155.2114,8080,http,http://103.180.123.93:8080,false,9504.7385692596,19250,172283,10.050487383375,103.180.123.93
true,1739742155.1273,transparent,10408.389877815,1738615453.2022,"AS140016 PT Trik Media Data",IDNIC-TRIKMEDIADATA-AS-ID,Ciruas,Asia,AS,Indonesia,ID,,false,"PT Trik Media Data",-6.10379,106.221,false,"PT Trik media Data",false,Banten,success,Asia/Jakarta,,1739220403,1739742155.1273,3125,http,http://157.66.36.112:3125,false,12579.023599625,209,11612,1.76803992894,157.66.36.112
true,1739742154.8191,elite,2367.9601683824,1710882049.7496,"AS9318 SK Broadband Co Ltd",SKB-AS,Daedeok-gu,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",36.3724,127.4403,false,broadNnet,true,Daejeon,success,Asia/Seoul,343,1739317486,1739742154.8191,80,http,http://116.125.141.115:80,false,1928.6942481995,198065,261772,43.072871474022,116.125.141.115
